IATA,ICAO,Airport,Location,Country,UTC,Latitudes,Longitudes,Elevation,URL,PAX,OPs,Cargo,Year
JPA,SBJP,Presidente Castro Pinto International Airport,"João Pessoa, Paraíba",Brazil,UTC−03:00,-7.148333333333333,-34.95027777777778,66 m,https://en.wikipedia.org/wiki/Presidente_Castro_Pinto_International_Airport,,,,2021
JPR,SWJI,José Coleto Airport,"Ji-Paraná, Rondônia",Brazil,UTC−04:00,-10.870555555555557,-61.84666666666667,182 m,https://en.wikipedia.org/wiki/José_Coleto_Airport,,,,
JQA,BGUQ,Qaarsut Airport,Qaarsut,Greenland,UTC−03:00,70.73416666666667,-52.69611111111111,289,https://en.wikipedia.org/wiki/Qaarsut_Airport,7105,,,2012
JQE,MPJE,Jaqué Airport,Jaqué,Panama,UTC−05:00,7.518055555555556,-78.15694444444445,29,https://en.wikipedia.org/wiki/Jaqué_Airport,,,,
JRF,PHJR,Kalaeloa Airport,"Kapalua, Hawaii",United States,UTC−10:00,21.307222222222222,-158.07027777777776,30,https://en.wikipedia.org/wiki/Kalaeloa_Airport,,,,endi
JRG,VEJH,Veer Surendra Sai Airport,"Jharsuguda, Odisha",India,UTC+05:30,21.91333333333333,84.05027777777778,757,https://en.wikipedia.org/wiki/Veer_Surendra_Sai_Airport,,,,Apri
JRH,VEJT,Jorhat Airport,"Jorhat, Assam",India,UTC+05:30,,,311,https://en.wikipedia.org/wiki/Jorhat_Airport,,,,Apri
JRN,SWJU,Juruena Airport,"Juruena, Mato Grosso",Brazil,UTC−04:00,-10.305833333333334,-58.489444444444445,160 m,https://en.wikipedia.org/wiki/Juruena_Airport,,,,
JRO,HTKJ,Kilimanjaro International Airport,Kilimanjaro,Tanzania,UTC+03:00,-3.4294444444444445,37.074444444444445,"2,932",https://en.wikipedia.org/wiki/Kilimanjaro_International_Airport,,,,2015
JRS,OJJR,Atarot Airport,Jerusalem,Israel,UTC+02:00,,,"2,485",https://en.wikipedia.org/wiki/Atarot_Airport,,,,
JSA,VIJR,Jaisalmer Airport,"Jaisalmer, Rajasthan",India,UTC+05:30,26.880277777777778,70.85499999999999,251 m,https://en.wikipedia.org/wiki/Jaisalmer_Airport,,,,Apri
JSH,LGST,Sitia Public Airport,Sitia,Greece,UTC+02:00,35.21610833333334,26.101325000000003,376,https://en.wikipedia.org/wiki/Sitia_Public_Airport,61877,,,2018
JSI,LGSK,Skiathos Island National Airport,Skiathos,Greece,UTC+02:00,39.177499999999995,23.503675,54,https://en.wikipedia.org/wiki/Skiathos_Island_National_Airport,88.916,,,2020
JSJ,XYJS,Jiansanjiang Airport,"Jiansanjiang, Heilongjiang",China,,,,,https://en.wikipedia.org/wiki/Jiansanjiang_Airport,71460,,,2021
JSK,OIZJ,Jask Airport,"Jask, Hormozgan",Iran,UTC+03:30,,,19,https://en.wikipedia.org/wiki/Jask_Airport,,,,
JSM,SAWS,José de San Martín Airport,"José de San Martín, Chubut",Argentina,UTC−03:00,-27.38611111111111,-55.970555555555556,430,https://en.wikipedia.org/wiki/José_de_San_Martín_Airport,,,,<spa
JSR,VGJR,Jessore Airport,Jessore,Bangladesh,UTC+06:00,23.183611111111112,89.16083333333334,20,https://en.wikipedia.org/wiki/Jessore_Airport,,,,Janu
JST,KJST,John Murtha Johnstown–Cambria County Airport,"Johnstown, Pennsylvania",United States,UTC−05:00,40.315555555555555,-78.83472222222221,"2,284",https://en.wikipedia.org/wiki/John_Murtha_Johnstown–Cambria_County_Airport,,,,2017
JSU,BGMQ,Maniitsoq Airport,Maniitsoq,Greenland,UTC−03:00,65.41250000000001,-52.93944444444444,91,https://en.wikipedia.org/wiki/Maniitsoq_Airport,8829,,,2012
JSY,LGSO,Syros Island National Airport,Syros,Greece,UTC+02:00,,,236,https://en.wikipedia.org/wiki/Syros_Island_National_Airport,18047,,,2018
JTC,SBAE,Moussa Nakhl Tobias–Bauru/Arealva State Airport,"Bauru, São Paulo",Brazil,UTC−03:00,,,,https://en.wikipedia.org/wiki/Moussa_Nakhl_Tobias–Bauru/Arealva_State_Airport,,,,
JTI,"SWJW<sup id=""cite_ref-4"" class=""reference""><a href=""#cite_note-4"">[4]</a></sup>",Jataí Airport,"Jataí, Goiás",Brazil,UTC−03:00,,,,https://en.wikipedia.org/wiki/Jataí_Airport,,,,
JTR,LGSR,Santorini (Thira) National Airport,Santorini,Greece,UTC+02:00,36.399169444444446,25.479333333333333,127,https://en.wikipedia.org/wiki/Santorini_(Thira)_National_Airport,572963,,,2020
JTY,LGPL,Astypalaia Island National Airport,Astypalaia,Greece,UTC+02:00,36.579886111111115,26.375822222222222,165,https://en.wikipedia.org/wiki/Astypalaia_Island_National_Airport,14029,,,2018
JUA,SIZX,Inácio Luís do Nascimento Airport,"Juara, Mato Grosso",Brazil,UTC−04:00,-11.296666666666667,-57.54888888888889,301 m,https://en.wikipedia.org/wiki/Inácio_Luís_do_Nascimento_Airport,,,,
JUB,HJJJ,Juba International Airport,Juba,South Sudan,UTC+03:00,4.871944444444445,31.601111111111113,"1,511",https://en.wikipedia.org/wiki/Juba_International_Airport,,,,
JUH,,Chizhou Jiuhuashan Airport,"Chizhou, Anhui",China,UTC+08:00,30.740277777777777,117.68666666666667,,https://en.wikipedia.org/wiki/Chizhou_Jiuhuashan_Airport,156720,,632,2021
JUI,EDWJ,Juist Airport,"Juist, Lower Saxony",Germany,UTC+01:00,,,,https://en.wikipedia.org/wiki/Juist_Airport,,,,
JUJ,SASJ,Gobernador Horacio Guzmán International Airport,"San Salvador de Jujuy, Jujuy",Argentina,UTC−03:00,-24.38888888888889,-65.1,"3,019",https://en.wikipedia.org/wiki/Gobernador_Horacio_Guzmán_International_Airport,,,,<sma
JUL,SPJL,Inca Manco Cápac International Airport,Juliaca,Peru,UTC−05:00,-15.466666666666667,-70.15833333333335,"12,552",https://en.wikipedia.org/wiki/Inca_Manco_Cápac_International_Airport,,,,
JUM,VNJL,Jumla Airport,Jumla,Nepal,UTC+05:45,29.274166666666666,82.19333333333334,"7,700",https://en.wikipedia.org/wiki/Jumla_Airport,,,,
JUN,YJDA,Jundah Airport,"Jundah, Queensland",Australia,UTC+10:00,,,,https://en.wikipedia.org/wiki/Jundah_Airport,,,,
JUO,"SKJU<sup id=""cite_ref-5"" class=""reference""><a href=""#cite_note-5"">[5]</a></sup>",Juradó Airport,Juradó,Colombia,UTC−05:00,7.073611111111111,-77.72916666666667,33,https://en.wikipedia.org/wiki/Juradó_Airport,,,,
JUR,YJNB,Jurien Bay Airport,"Jurien Bay, Western Australia",Australia,UTC+08:00,-30.303333333333335,115.05499999999999,10,https://en.wikipedia.org/wiki/Jurien_Bay_Airport,,,,
JUT,MHJU,Juticalpa Airport,Juticalpa,Honduras,UTC−06:00,,,,https://en.wikipedia.org/wiki/Juticalpa_Airport,,,,
JUV,BGUK,Upernavik Airport,Upernavik,Greenland,UTC−03:00,72.79027777777777,-56.13055555555555,414,https://en.wikipedia.org/wiki/Upernavik_Airport,6776,,,2012
JUZ,ZSJU,Quzhou Airport,"Quzhou, Zhejiang",China,UTC+08:00,28.965833333333332,118.89944444444446,65 m,https://en.wikipedia.org/wiki/Quzhou_Airport,470235,,1003.5,2021
JVA,FMMK,Ankavandra Airport,Ankavandra,Madagascar,UTC+03:00,-18.80611111111111,45.274166666666666,427,https://en.wikipedia.org/wiki/Ankavandra_Airport,,,,
JVI,,Central Jersey Regional Airport,"Manville, New Jersey",United States,UTC−05:00,40.52444444444444,-74.59833333333333,86,https://en.wikipedia.org/wiki/Central_Jersey_Regional_Airport,,24300,,2008
JVL,KJVL,Southern Wisconsin Regional Airport,"Janesville, Wisconsin",United States,UTC−06:00,,,808,https://en.wikipedia.org/wiki/Southern_Wisconsin_Regional_Airport,,,,
JWA,FBJW,Jwaneng Airport,Jwaneng,Botswana,UTC+02:00,-24.60138888888889,24.691666666666666,"3,900",https://en.wikipedia.org/wiki/Jwaneng_Airport,,,,
JWN,OITZ,Zanjan Airport,Zanjan,Iran,UTC+03:30,,,"5,382",https://en.wikipedia.org/wiki/Zanjan_Airport,,,,
JWO,RKTI,Jungwon Air Base,Chungju,South Korea,UTC+09:00,,,281,https://en.wikipedia.org/wiki/Jungwon_Air_Base,,,,
JXA,ZYJX,Jixi Xingkaihu Airport,"Jixi, Heilongjiang",China,UTC+08:00,45.29972222222222,131.17944444444444,,https://en.wikipedia.org/wiki/Jixi_Xingkaihu_Airport,252422,,226.1,2021
JXN,KJXN,Jackson County Airport,"Jackson, Michigan",United States,UTC−05:00,,,,https://en.wikipedia.org/wiki/Jackson_County_Airport,,,,
JYR,OIKJ,Jiroft Airport,Jiroft,Iran,UTC+03:30,,,811 m,https://en.wikipedia.org/wiki/Jiroft_Airport,,,,
JYV,EFJY,Jyväskylä Airport,Jyväskylä,Finland,UTC+02:00,62.40083333333333,25.672777777777778,460,https://en.wikipedia.org/wiki/Jyväskylä_Airport,67966,,,2017
JZH,ZUJZ,Jiuzhai Huanglong Airport,"Jiuzhaigou, Sichuan",China,UTC+08:00,32.85416666666667,103.68527777777778,"3,448 m",https://en.wikipedia.org/wiki/Jiuzhai_Huanglong_Airport,150029,,16.9,2021
KAA,FLKS,Kasama Airport,Kasama,Zambia,UTC+02:00,-10.216666666666667,31.133333333333333,"4,542",https://en.wikipedia.org/wiki/Kasama_Airport,,,,
KAB,FVKB,Kariba Airport,Kariba,Zimbabwe,UTC+02:00,-16.51972222222222,28.884999999999998,"1,706",https://en.wikipedia.org/wiki/Kariba_Airport,,,,
KAC,OSKL,Kamishly Airport,Qamishli,Syria,UTC+02:00,,,"1,480",https://en.wikipedia.org/wiki/Kamishly_Airport,,,,
KAD,DNKA,Kaduna Airport,Kaduna,Nigeria,UTC+01:00,,,"2,073",https://en.wikipedia.org/wiki/Kaduna_Airport,,,,
KAE,,Kake Seaplane Base,"Kake, Alaska",United States,UTC−09:00,56.973055555555554,-133.94555555555556,0,https://en.wikipedia.org/wiki/Kake_Seaplane_Base,,,,2006
KAF,,Karato Airport,Karato,Papua New Guinea,UTC+11:00,,,,https://en.wikipedia.org/wiki/Karato_Airport,,,,
KAG,RKNN,Gangneung Air Base,Gangneung,South Korea,UTC+09:00,37.75333333333333,128.94361111111112,35,https://en.wikipedia.org/wiki/Gangneung_Air_Base,,,,
KAI,SYKA,Kaieteur International Airport,Kaieteur,Guyana,UTC−04:00,5.177777777777778,-59.487500000000004,"1,520",https://en.wikipedia.org/wiki/Kaieteur_International_Airport,,,,
KAJ,EFKI,Kajaani Airport,Kajaani,Finland,UTC+02:00,64.28416666666666,27.6875,483,https://en.wikipedia.org/wiki/Kajaani_Airport,88815,,,2018
KAK,,Kar Airport,Kar,Papua New Guinea,UTC+10:00,,,,https://en.wikipedia.org/wiki/Kar_Airport,,,,
KAL,PAKV,Kaltag Airport,"Kaltag, Alaska",United States,UTC−09:00,64.31888888888888,-158.74138888888888,181,https://en.wikipedia.org/wiki/Kaltag_Airport,,,,
KAM,ODKM,Kamaran Airport,Kamaran,Yemen,UTC+03:00,15.36111111111111,42.611111111111114,51,https://en.wikipedia.org/wiki/Kamaran_Airport,,,,
KAN,DNKN,Mallam Aminu Kano International Airport,Kano,Nigeria,UTC+01:00,,,"1,562",https://en.wikipedia.org/wiki/Mallam_Aminu_Kano_International_Airport,389530,,,2015
KAO,EFKS,Kuusamo Airport,Kuusamo,Finland,UTC+02:00,65.99027777777778,29.231944444444444,866,https://en.wikipedia.org/wiki/Kuusamo_Airport,"87752<sup id=""cite_ref-1"" class=""reference""><a href=""#cite_note-1"">[1]</a></sup>",,,2017
KAP,FZSK,Kapanga Airport,Kapanga,Democratic Republic of the Congo,UTC+02:00,-8.372222222222224,22.647222222222222,"3,025",https://en.wikipedia.org/wiki/Kapanga_Airport,,,,
KAQ,AYKH,Kamulai Airport,Kamulai,Papua New Guinea,UTC+10:00,,,,https://en.wikipedia.org/wiki/Kamulai_Airport,,,,
KAR,SYKM,Kamarang Airport,Kamarang,Guyana,UTC−04:00,5.865277777777777,-60.61388888888889,"1,601",https://en.wikipedia.org/wiki/Kamarang_Airport,,,,
KAS,FYKB,Karasburg Airport,Karasburg,Namibia,UTC+01:00,-28.033333333333335,18.733333333333334,"3,265",https://en.wikipedia.org/wiki/Karasburg_Airport,,,,
KAT,NZKT,Kaitaia Airport,Kaitaia,New Zealand,UTC+12:00,,,270,https://en.wikipedia.org/wiki/Kaitaia_Airport,,,,
KAU,EFKA,Kauhava Airfield,Kauhava,Finland,UTC+02:00,63.12416666666667,23.051111111111112,46 m,https://en.wikipedia.org/wiki/Kauhava_Airfield,155,,,2010
KAV,SVKA,Kavanayén Airport,Kavanayén,Venezuela,UTC−04:00,5.593055555555555,-61.763333333333335,"3,900",https://en.wikipedia.org/wiki/Kavanayén_Airport,,,,
KAW,VYKT,Kawthaung Airport,Kawthaung,Myanmar,UTC+06:30,,,12.5 m,https://en.wikipedia.org/wiki/Kawthaung_Airport,,,,
KAX,YKBR,Kalbarri Airport,"Kalbarri, Western Australia",Australia,UTC+08:00,-27.691666666666666,114.26,515,https://en.wikipedia.org/wiki/Kalbarri_Airport,,,,
KAY,NFNW,Wakaya Airport,Wakaya Island,Fiji,UTC+12:00,,,,https://en.wikipedia.org/wiki/Wakaya_Airport,,,,
KAZ,WAMK,Kuabang Airport,Kao,Indonesia,UTC+09:00,1.1872222222222222,127.89583333333334,13 m,https://en.wikipedia.org/wiki/Kuabang_Airport,,,,
KBA,GFKB,Kabala Airport,Kabala,Sierra Leone,UTC±00:00,9.63888888888889,-11.515277777777778,,https://en.wikipedia.org/wiki/Kabala_Airport,,,,
KBB,,Kirkimbie Airport,"Kirkimbie Station, Northern Territory",Australia,UTC+09:30,,,,https://en.wikipedia.org/wiki/Kirkimbie_Airport,,,,
KBC,,Birch Creek Airport,"Birch Creek, Alaska",United States,UTC−09:00,,,450,https://en.wikipedia.org/wiki/Birch_Creek_Airport,515,850,,2015
KBD,,Kimberley Downs Airport,"Kimberley Downs, Western Australia",Australia,UTC+08:00,,,,https://en.wikipedia.org/wiki/Kimberley_Downs_Airport,,,,
KBE,,Bell Island Hot Springs Seaplane Base,"Bell Island, Alaska",United States,UTC−09:00,,,,https://en.wikipedia.org/wiki/Bell_Island_Hot_Springs_Seaplane_Base,,,,
KBF,WABK,Karubaga Airport,Karubaga,Indonesia,UTC+09:00,,,,https://en.wikipedia.org/wiki/Karubaga_Airport,,,,
KBG,HUKF,Kabalega Falls Airport,Kabalega Falls,Uganda,UTC+03:00,,,"2,365",https://en.wikipedia.org/wiki/Kabalega_Falls_Airport,,,,
KBI,FKKB,Kribi Airport,Kribi,Cameroon,UTC+01:00,2.8743333333333334,9.977166666666667,52,https://en.wikipedia.org/wiki/Kribi_Airport,,,,
KBJ,YKCA,Kings Canyon Airport,"Kings Canyon, Northern Territory",Australia,UTC+09:30,,,,https://en.wikipedia.org/wiki/Kings_Canyon_Airport,,,,
KBL,OAKB,Kabul International Airport,Kabul,Afghanistan,UTC+04:30,34.56583333333333,69.21305555555556,"1,791 m",https://en.wikipedia.org/wiki/Kabul_International_Airport,,,,
KBM,AYKB,Kabwum Airport,Kabwum,Papua New Guinea,UTC+10:00,,,,https://en.wikipedia.org/wiki/Kabwum_Airport,,,,
KBN,FZWT,Tunta Airport,Kabinda,Democratic Republic of the Congo,UTC+01:00,-6.120555555555555,24.546111111111113,"2,766",https://en.wikipedia.org/wiki/Tunta_Airport,,,,
KBO,FZRM,Kabalo Airport,Kabalo,Democratic Republic of the Congo,UTC+02:00,-6.083333333333333,26.916666666666668,"1,840",https://en.wikipedia.org/wiki/Kabalo_Airport,,,,
KBP,UKBB,Boryspil International Airport,Kyiv,Ukraine,UTC+02:00,50.344722222222224,30.893333333333334,130 m,https://en.wikipedia.org/wiki/Boryspil_International_Airport,,,,2019
KBQ,FWKG,Kasungu Airport,Kasungu,Malawi,UTC+02:00,,,"3,470",https://en.wikipedia.org/wiki/Kasungu_Airport,,,,
KBR,WMKC,Sultan Ismail Petra Airport,"Kota Bharu, Kelantan",Malaysia,UTC+08:00,6.167256,102.2922092,16,https://en.wikipedia.org/wiki/Sultan_Ismail_Petra_Airport,,,,2018
KBS,GFBO,Bo Airport,Bo,Sierra Leone,UTC±00:00,,,328,https://en.wikipedia.org/wiki/Bo_Airport,,,,
KBT,,Kaben Airport,"Kaben, Maloelap Atoll",Marshall Islands,UTC+12:00,8.893333333333333,170.845,,https://en.wikipedia.org/wiki/Kaben_Airport,,,,
KBU,WRBK,Gusti Syamsir Alam Airport,Kotabaru,Indonesia,UTC+07:00,-3.2958333333333334,116.16416666666667,1.2 m,https://en.wikipedia.org/wiki/Gusti_Syamsir_Alam_Airport,,,,
KBV,VTSG,Krabi Airport,Krabi,Thailand,UTC+07:00,8.100833333333332,98.98472222222222,82,https://en.wikipedia.org/wiki/Krabi_Airport,3051969,,,2019
KBW,,Chignik Bay Seaplane Base,"Chignik, Alaska",United States,UTC−09:00,,,0,https://en.wikipedia.org/wiki/Chignik_Bay_Seaplane_Base,,210,,2006
KBX,WASU,Kambuaya Airport,Ayamaru,Indonesia,UTC+09:00,,,,https://en.wikipedia.org/wiki/Kambuaya_Airport,,,,
KBY,YKBY,Streaky Bay Airport,"Streaky Bay, South Australia",Australia,UTC+09:30,-32.836555555555556,134.29280555555556,69,https://en.wikipedia.org/wiki/Streaky_Bay_Airport,,,,
KBZ,NZKI,Kaikoura Aerodrome,Kaikoura,New Zealand,UTC+12:00,,,19,https://en.wikipedia.org/wiki/Kaikoura_Aerodrome,,,,
KCA,ZWKC,Kuqa Qiuci Airport,"Kuqa, Xinjiang",China,UTC+06:00,,,"1,074 m",https://en.wikipedia.org/wiki/Kuqa_Qiuci_Airport,437652,,351.6,2021
KCB,SMTP,Tepoe Airstrip,Kasikasima,Suriname,UTC−03:00,3.1569444444444446,-55.71611111111111,596,https://en.wikipedia.org/wiki/Tepoe_Airstrip,,,,
KCC,,Coffman Cove Seaplane Base,"Coffman Cove, Alaska",United States,UTC−09:00,56.014722222222225,-132.8338888888889,0,https://en.wikipedia.org/wiki/Coffman_Cove_Seaplane_Base,130,475,,2015
KCD,,Kamur Airport,Kamur,Indonesia,UTC+09:00,,,,https://en.wikipedia.org/wiki/Kamur_Airport,,,,
KCE,YCSV,Collinsville Airport,"Collinsville, Queensland",Australia,UTC+10:00,,,,https://en.wikipedia.org/wiki/Collinsville_Airport,,,,
KCF,,Kadanwari Airport,Kadanwari,Pakistan,UTC+05:00,,,,https://en.wikipedia.org/wiki/Kadanwari_Airport,,,,
<s>KCG</s>,,"<a href=""/wiki/Chignik_Fisheries_Airport"" title=""Chignik Fisheries Airport"">Chignik Fisheries Airport","Chignik, Alaska",United States,,,,,"https://en.wikipedia.org/wiki/<a_href=""/wiki/Chignik_Fisheries_Airport""_title=""Chignik_Fisheries_Airport"">Chignik_Fisheries_Airport",,,,
KCH,WBGG,Kuching International Airport,"Kuching, Sarawak",Malaysia,UTC+08:00,1.4870833333333333,110.34191666666666,89,https://en.wikipedia.org/wiki/Kuching_International_Airport,,,,2018
KCJ,,Komaio Airport,Komaio,Papua New Guinea,UTC+10:00,,,,https://en.wikipedia.org/wiki/Komaio_Airport,,,,
KCK,UIKK,Kirensk Airport,"Kirensk, Irkutsk Oblast",Russia,UTC+08:00,57.772777777777776,108.06083333333333,840,https://en.wikipedia.org/wiki/Kirensk_Airport,,,,
KCL,,Chignik Lagoon Airport,"Chignik Lagoon, Alaska",United States,UTC−09:00,,,25,https://en.wikipedia.org/wiki/Chignik_Lagoon_Airport,252,1800 (2014),,2015
KCM,LTCN,Kahramanmaraş Airport,Kahramanmaraş,Turkey,UTC+03:00,,,"1,723",https://en.wikipedia.org/wiki/Kahramanmaraş_Airport,,,,
KCN,,Chernofski Harbor Seaplane Base,"Chernofski Harbor, Alaska",United States,UTC−09:00,,,,https://en.wikipedia.org/wiki/Chernofski_Harbor_Seaplane_Base,,,,
KCO,LTBQ,Cengiz Topel Naval Air Station,İzmit,Turkey,UTC+03:00,40.73502777777778,30.08333611111111,182,https://en.wikipedia.org/wiki/Cengiz_Topel_Naval_Air_Station,,,,
KCP,,Kamianets-Podilskyi Airport,Kamianets-Podilskyi,Ukraine,UTC+02:00,,,,https://en.wikipedia.org/wiki/Kamianets-Podilskyi_Airport,,,,
KCQ,,Chignik Lake Airport,"Chignik Lake, Alaska",United States,UTC−09:00,,,50,https://en.wikipedia.org/wiki/Chignik_Lake_Airport,452,720 (2013),,2015
KCR,,Colorado Creek Airport,"Colorado Creek, Alaska",United States,UTC−09:00,,,,https://en.wikipedia.org/wiki/Colorado_Creek_Airport,,,,
KCS,YKCS,Kings Creek Station Airport,"Kings Creek Station, Northern Territory",Australia,UTC+09:30,,,,https://en.wikipedia.org/wiki/Kings_Creek_Station_Airport,,,,
KCT,VCCK,Koggala Airport,Koggala,Sri Lanka,UTC+05:30,5.993888888888889,80.32055555555556,10,https://en.wikipedia.org/wiki/Koggala_Airport,,,,
KCU,HUMI,Masindi Airport,Masindi,Uganda,UTC+03:00,1.755,31.736666666666668,"3,850",https://en.wikipedia.org/wiki/Masindi_Airport,,,,
KCZ,RJOK,Kōchi Ryōma Airport,"Kōchi, Shikoku",Japan,UTC+09:00,33.54611111111111,133.66944444444442,29,https://en.wikipedia.org/wiki/Kōchi_Ryōma_Airport,1350930,,3678,2015
KDA,GOGK,Kolda North Airport,Kolda,Senegal,UTC±00:00,,,33,https://en.wikipedia.org/wiki/Kolda_North_Airport,,,,
KDB,YKBL,Kambalda Airport,"Kambalda, Western Australia",Australia,UTC+08:00,-31.19,121.59833333333333,"1,037",https://en.wikipedia.org/wiki/Kambalda_Airport,,,,
KDC,DBBK,Kandi Airport,Kandi,Benin,UTC+01:00,11.145055555555555,2.9404444444444446,958,https://en.wikipedia.org/wiki/Kandi_Airport,,,,
KDD,OPKH,Khuzdar Airport,Khuzdar,Pakistan,UTC+05:00,27.794444444444448,66.64027777777778,"4,012",https://en.wikipedia.org/wiki/Khuzdar_Airport,,,,
KDE,AYOW,Koroba Airport,Koroba,Papua New Guinea,UTC+10:00,,,,https://en.wikipedia.org/wiki/Koroba_Airport,,,,
KDH,OAKN,Kandahar International Airport,Kandahar,Afghanistan,UTC+04:30,31.50583333333333,65.84777777777778,"3,338",https://en.wikipedia.org/wiki/Kandahar_International_Airport,,,,
KDI,WAWW,Haluoleo Airport,Kendari,Indonesia,UTC+08:00,,,538,https://en.wikipedia.org/wiki/Haluoleo_Airport,,,,2021
KDJ,FOGJ,Ndjolé Ville Airport,Ndjolé,Gabon,UTC+01:00,-0.18888888888888888,10.761111111111111,164,https://en.wikipedia.org/wiki/Ndjolé_Ville_Airport,,,,
KDK,PAKD,Kodiak Municipal Airport,"Kodiak, Alaska",United States,UTC−09:00,,,139,https://en.wikipedia.org/wiki/Kodiak_Municipal_Airport,,300,,2006
KDL,EEKA,Kärdla Airport,Kärdla,Estonia,UTC+02:00,58.990833333333335,22.830833333333334,18,https://en.wikipedia.org/wiki/Kärdla_Airport,12004,,0,2022
KDM,VRMT,Kaadedhdhoo Airport,"Kaadedhdhoo Island, Gaafu Dhaalu Atoll",Maldives,UTC+05:00,0.4880555555555556,72.99694444444445,2,https://en.wikipedia.org/wiki/Kaadedhdhoo_Airport,,,,
KDN,FOGE,Ndendé Airport,Ndendé,Gabon,UTC+01:00,-2.4055555555555554,11.36111111111111,417,https://en.wikipedia.org/wiki/Ndendé_Airport,,,,
KDO,VRMK,Kadhdhoo Airport,"Kadhdhoo Island, Laamu Atoll",Maldives,UTC+05:00,1.8591666666666669,73.52194444444444,4,https://en.wikipedia.org/wiki/Kadhdhoo_Airport,,,,
KDP,AYNN,Kandep Airport,Kandep,Papua New Guinea,UTC+10:00,,,,https://en.wikipedia.org/wiki/Kandep_Airport,,,,
KDQ,AYTO,Kamberatoro Airport,Kamberatoro,Papua New Guinea,UTC+10:00,,,,https://en.wikipedia.org/wiki/Kamberatoro_Airport,,,,
KDR,AYKC,Kandrian Airport,Kandrian,Papua New Guinea,UTC+10:00,,,300,https://en.wikipedia.org/wiki/Kandrian_Airport,,,,
KDS,,Kamaran Downs Airport,"Kamaran Downs, Queensland",Australia,UTC+10:00,,,,https://en.wikipedia.org/wiki/Kamaran_Downs_Airport,,,,
KDT,VTBK,Kamphaeng Saen Airport,Kamphaeng Saen,Thailand,UTC+07:00,,,,https://en.wikipedia.org/wiki/Kamphaeng_Saen_Airport,,,,
KDU,OPSD,Skardu Airport,Skardu,Pakistan,UTC+05:00,35.33555555555556,75.53611111111111,"7,316",https://en.wikipedia.org/wiki/Skardu_Airport,60871,,,2017
KDV,NFKD,Vunisea Airport,"Vunisea, Kadavu Island",Fiji,UTC+12:00,,,6,https://en.wikipedia.org/wiki/Vunisea_Airport,,,,
KDW,,Victoria Reservoir Seaplane Base,Kandy,Sri Lanka,UTC+05:30,,,,https://en.wikipedia.org/wiki/Victoria_Reservoir_Seaplane_Base,,,,
KDX,HSLI,Kadugli Airport,Kaduqli,Sudan,UTC+03:00,11.137777777777778,29.70111111111111,"1,848",https://en.wikipedia.org/wiki/Kadugli_Airport,,,,
KDY,UEMH,Teply Klyuch Airport,"Khandyga, Yakutia",Russia,UTC+09:00,62.78611111111111,136.84222222222223,282 m,https://en.wikipedia.org/wiki/Teply_Klyuch_Airport,,,,
